"","year","state","right2work"
"3881",1976,"CA",0
"3882",1976,"CO",0
"3883",1976,"CT",0
"3884",1976,"DE",0
"3885",1976,"DC",0
"3886",1976,"FL",1
"3887",1976,"GA",1
"3888",1976,"HI",0
"3889",1976,"ID",0
"3890",1976,"IL",0
"3891",1976,"IN",0
"3892",1976,"IA",1
"3893",1976,"KS",1
"3894",1976,"KY",0
"3895",1976,"LA",1
"3896",1976,"ME",0
"3897",1976,"MD",0
"3898",1976,"MA",0
"3899",1976,"MI",0
"3900",1976,"MN",0
"3901",1976,"MS",1
"3902",1976,"MO",0
"3903",1976,"MT",0
"3904",1976,"NE",1
"3905",1976,"NV",1
"3906",1976,"NH",0
"3907",1976,"NJ",0
"3908",1976,"NM",0
"3909",1976,"NY",0
"3910",1976,"NC",1
"3911",1976,"ND",1
"3912",1976,"OH",0
"3913",1976,"OK",0
"3914",1976,"OR",0
"3915",1976,"PA",0
"3916",1976,"RI",0
"3917",1976,"SC",1
"3918",1976,"SD",1
"3919",1976,"TN",1
"3920",1976,"TX",0
"3921",1976,"UT",1
"3922",1976,"VT",0
"3923",1976,"VA",1
"3924",1976,"WA",0
"3925",1976,"WV",0
"3926",1976,"WI",0
"3927",1976,"WY",1
"3928",1977,"AL",1
"3929",1977,"AK",0
"3930",1977,"AZ",1
"3931",1977,"AR",1
"3932",1977,"CA",0
"3933",1977,"CO",0
"3934",1977,"CT",0
"3935",1977,"DE",0
"3936",1977,"DC",0
"3937",1977,"FL",1
"3938",1977,"GA",1
"3939",1977,"HI",0
"3940",1977,"ID",0
"3941",1977,"IL",0
"3942",1977,"IN",0
"3943",1977,"IA",1
"3944",1977,"KS",1
"3945",1977,"KY",0
"3946",1977,"LA",1
"3947",1977,"ME",0
"3948",1977,"MD",0
"3949",1977,"MA",0
"3950",1977,"MI",0
"3951",1977,"MN",0
"3952",1977,"MS",1
"3953",1977,"MO",0
"3954",1977,"MT",0
"3955",1977,"NE",1
"3956",1977,"NV",1
"3957",1977,"NH",0
"3958",1977,"NJ",0
"3959",1977,"NM",0
"3960",1977,"NY",0
"3961",1977,"NC",1
"3962",1977,"ND",1
"3963",1977,"OH",0
"3964",1977,"OK",0
"3965",1977,"OR",0
"3966",1977,"PA",0
"3967",1977,"RI",0
"3968",1977,"SC",1
"3969",1977,"SD",1
"3970",1977,"TN",1
"3971",1977,"TX",0
"3972",1977,"UT",1
"3973",1977,"VT",0
"3974",1977,"VA",1
"3975",1977,"WA",0
"3976",1977,"WV",0
"3977",1977,"WI",0
"3978",1977,"WY",1
"3979",1978,"AL",1
"3980",1978,"AK",0
"3981",1978,"AZ",1
"3982",1978,"AR",1
"3983",1978,"CA",0
"3984",1978,"CO",0
"3985",1978,"CT",0
"3986",1978,"DE",0
"3987",1978,"DC",0
"3988",1978,"FL",1
"3989",1978,"GA",1
"3990",1978,"HI",0
"3991",1978,"ID",0
"3992",1978,"IL",0
"3993",1978,"IN",0
"3994",1978,"IA",1
"3995",1978,"KS",1
"3996",1978,"KY",0
"3997",1978,"LA",1
"3998",1978,"ME",0
"3999",1978,"MD",0
"4000",1978,"MA",0
"4001",1978,"MI",0
"4002",1978,"MN",0
"4003",1978,"MS",1
"4004",1978,"MO",0
"4005",1978,"MT",0
"4006",1978,"NE",1
"4007",1978,"NV",1
"4008",1978,"NH",0
"4009",1978,"NJ",0
"4010",1978,"NM",0
"4011",1978,"NY",0
"4012",1978,"NC",1
"4013",1978,"ND",1
"4014",1978,"OH",0
"4015",1978,"OK",0
"4016",1978,"OR",0
"4017",1978,"PA",0
"4018",1978,"RI",0
"4019",1978,"SC",1
"4020",1978,"SD",1
"4021",1978,"TN",1
"4022",1978,"TX",0
"4023",1978,"UT",1
"4024",1978,"VT",0
"4025",1978,"VA",1
"4026",1978,"WA",0
"4027",1978,"WV",0
"4028",1978,"WI",0
"4029",1978,"WY",1
"4030",1979,"AL",1
"4031",1979,"AK",0
"4032",1979,"AZ",1
"4033",1979,"AR",1
"4034",1979,"CA",0
"4035",1979,"CO",0
"4036",1979,"CT",0
"4037",1979,"DE",0
"4038",1979,"DC",0
"4039",1979,"FL",1
"4040",1979,"GA",1
"4041",1979,"HI",0
"4042",1979,"ID",0
"4043",1979,"IL",0
"4044",1979,"IN",0
"4045",1979,"IA",1
"4046",1979,"KS",1
"4047",1979,"KY",0
"4048",1979,"LA",1
"4049",1979,"ME",0
"4050",1979,"MD",0
"4051",1979,"MA",0
"4052",1979,"MI",0
"4053",1979,"MN",0
"4054",1979,"MS",1
"4055",1979,"MO",0
"4056",1979,"MT",0
"4057",1979,"NE",1
"4058",1979,"NV",1
"4059",1979,"NH",0
"4060",1979,"NJ",0
"4061",1979,"NM",0
"4062",1979,"NY",0
"4063",1979,"NC",1
"4064",1979,"ND",1
"4065",1979,"OH",0
"4066",1979,"OK",0
"4067",1979,"OR",0
"4068",1979,"PA",0
"4069",1979,"RI",0
"4070",1979,"SC",1
"4071",1979,"SD",1
"4072",1979,"TN",1
"4073",1979,"TX",0
"4074",1979,"UT",1
"4075",1979,"VT",0
"4076",1979,"VA",1
"4077",1979,"WA",0
"4078",1979,"WV",0
"4079",1979,"WI",0
"4080",1979,"WY",1
"4081",1980,"AL",1
"4082",1980,"AK",0
"4083",1980,"AZ",1
"4084",1980,"AR",1
"4085",1980,"CA",0
"4086",1980,"CO",0
"4087",1980,"CT",0
"4088",1980,"DE",0
"4089",1980,"DC",0
"4090",1980,"FL",1
"4091",1980,"GA",1
"4092",1980,"HI",0
"4093",1980,"ID",0
"4094",1980,"IL",0
"4095",1980,"IN",0
"4096",1980,"IA",1
"4097",1980,"KS",1
"4098",1980,"KY",0
"4099",1980,"LA",1
"4100",1980,"ME",0
"4101",1980,"MD",0
"4102",1980,"MA",0
"4103",1980,"MI",0
"4104",1980,"MN",0
"4105",1980,"MS",1
"4106",1980,"MO",0
"4107",1980,"MT",0
"4108",1980,"NE",1
"4109",1980,"NV",1
"4110",1980,"NH",0
"4111",1980,"NJ",0
"4112",1980,"NM",0
"4113",1980,"NY",0
"4114",1980,"NC",1
"4115",1980,"ND",1
"4116",1980,"OH",0
"4117",1980,"OK",0
"4118",1980,"OR",0
"4119",1980,"PA",0
"4120",1980,"RI",0
"4121",1980,"SC",1
"4122",1980,"SD",1
"4123",1980,"TN",1
"4124",1980,"TX",0
"4125",1980,"UT",1
"4126",1980,"VT",0
"4127",1980,"VA",1
"4128",1980,"WA",0
"4129",1980,"WV",0
"4130",1980,"WI",0
"4131",1980,"WY",1
"4132",1981,"AL",1
"4133",1981,"AK",0
"4134",1981,"AZ",1
"4135",1981,"AR",1
"4136",1981,"CA",0
"4137",1981,"CO",0
"4138",1981,"CT",0
"4139",1981,"DE",0
"4140",1981,"DC",0
"4141",1981,"FL",1
"4142",1981,"GA",1
"4143",1981,"HI",0
"4144",1981,"ID",0
"4145",1981,"IL",0
"4146",1981,"IN",0
"4147",1981,"IA",1
"4148",1981,"KS",1
"4149",1981,"KY",0
"4150",1981,"LA",1
"4151",1981,"ME",0
"4152",1981,"MD",0
"4153",1981,"MA",0
"4154",1981,"MI",0
"4155",1981,"MN",0
"4156",1981,"MS",1
"4157",1981,"MO",0
"4158",1981,"MT",0
"4159",1981,"NE",1
"4160",1981,"NV",1
"4161",1981,"NH",0
"4162",1981,"NJ",0
"4163",1981,"NM",0
"4164",1981,"NY",0
"4165",1981,"NC",1
"4166",1981,"ND",1
"4167",1981,"OH",0
"4168",1981,"OK",0
"4169",1981,"OR",0
"4170",1981,"PA",0
"4171",1981,"RI",0
"4172",1981,"SC",1
"4173",1981,"SD",1
"4174",1981,"TN",1
"4175",1981,"TX",0
"4176",1981,"UT",1
"4177",1981,"VT",0
"4178",1981,"VA",1
"4179",1981,"WA",0
"4180",1981,"WV",0
"4181",1981,"WI",0
"4182",1981,"WY",1
"4183",1982,"AL",1
"4184",1982,"AK",0
"4185",1982,"AZ",1
"4186",1982,"AR",1
"4187",1982,"CA",0
"4188",1982,"CO",0
"4189",1982,"CT",0
"4190",1982,"DE",0
"4191",1982,"DC",0
"4192",1982,"FL",1
"4193",1982,"GA",1
"4194",1982,"HI",0
"4195",1982,"ID",0
"4196",1982,"IL",0
"4197",1982,"IN",0
"4198",1982,"IA",1
"4199",1982,"KS",1
"4200",1982,"KY",0
"4201",1982,"LA",1
"4202",1982,"ME",0
"4203",1982,"MD",0
"4204",1982,"MA",0
"4205",1982,"MI",0
"4206",1982,"MN",0
"4207",1982,"MS",1
"4208",1982,"MO",0
"4209",1982,"MT",0
"4210",1982,"NE",1
"4211",1982,"NV",1
"4212",1982,"NH",0
"4213",1982,"NJ",0
"4214",1982,"NM",0
"4215",1982,"NY",0
"4216",1982,"NC",1
"4217",1982,"ND",1
"4218",1982,"OH",0
"4219",1982,"OK",0
"4220",1982,"OR",0
"4221",1982,"PA",0
"4222",1982,"RI",0
"4223",1982,"SC",1
"4224",1982,"SD",1
"4225",1982,"TN",1
"4226",1982,"TX",0
"4227",1982,"UT",1
"4228",1982,"VT",0
"4229",1982,"VA",1
"4230",1982,"WA",0
"4231",1982,"WV",0
"4232",1982,"WI",0
"4233",1982,"WY",1
"4234",1983,"AL",1
"4235",1983,"AK",0
"4236",1983,"AZ",1
"4237",1983,"AR",1
"4238",1983,"CA",0
"4239",1983,"CO",0
"4240",1983,"CT",0
"4241",1983,"DE",0
"4242",1983,"DC",0
"4243",1983,"FL",1
"4244",1983,"GA",1
"4245",1983,"HI",0
"4246",1983,"ID",0
"4247",1983,"IL",0
"4248",1983,"IN",0
"4249",1983,"IA",1
"4250",1983,"KS",1
"4251",1983,"KY",0
"4252",1983,"LA",1
"4253",1983,"ME",0
"4254",1983,"MD",0
"4255",1983,"MA",0
"4256",1983,"MI",0
"4257",1983,"MN",0
"4258",1983,"MS",1
"4259",1983,"MO",0
"4260",1983,"MT",0
"4261",1983,"NE",1
"4262",1983,"NV",1
"4263",1983,"NH",0
"4264",1983,"NJ",0
"4265",1983,"NM",0
"4266",1983,"NY",0
"4267",1983,"NC",1
"4268",1983,"ND",1
"4269",1983,"OH",0
"4270",1983,"OK",0
"4271",1983,"OR",0
"4272",1983,"PA",0
"4273",1983,"RI",0
"4274",1983,"SC",1
"4275",1983,"SD",1
"4276",1983,"TN",1
"4277",1983,"TX",0
"4278",1983,"UT",1
"4279",1983,"VT",0
"4280",1983,"VA",1
"4281",1983,"WA",0
"4282",1983,"WV",0
"4283",1983,"WI",0
"4284",1983,"WY",1
"4285",1984,"AL",1
"4286",1984,"AK",0
"4287",1984,"AZ",1
"4288",1984,"AR",1
"4289",1984,"CA",0
"4290",1984,"CO",0
"4291",1984,"CT",0
"4292",1984,"DE",0
"4293",1984,"DC",0
"4294",1984,"FL",1
"4295",1984,"GA",1
"4296",1984,"HI",0
"4297",1984,"ID",0
"4298",1984,"IL",0
"4299",1984,"IN",0
"4300",1984,"IA",1
"4301",1984,"KS",1
"4302",1984,"KY",0
"4303",1984,"LA",1
"4304",1984,"ME",0
"4305",1984,"MD",0
"4306",1984,"MA",0
"4307",1984,"MI",0
"4308",1984,"MN",0
"4309",1984,"MS",1
"4310",1984,"MO",0
"4311",1984,"MT",0
"4312",1984,"NE",1
"4313",1984,"NV",1
"4314",1984,"NH",0
"4315",1984,"NJ",0
"4316",1984,"NM",0
"4317",1984,"NY",0
"4318",1984,"NC",1
"4319",1984,"ND",1
"4320",1984,"OH",0
"4321",1984,"OK",0
"4322",1984,"OR",0
"4323",1984,"PA",0
"4324",1984,"RI",0
"4325",1984,"SC",1
"4326",1984,"SD",1
"4327",1984,"TN",1
"4328",1984,"TX",0
"4329",1984,"UT",1
"4330",1984,"VT",0
"4331",1984,"VA",1
"4332",1984,"WA",0
"4333",1984,"WV",0
"4334",1984,"WI",0
"4335",1984,"WY",1
"4336",1985,"AL",1
"4337",1985,"AK",0
"4338",1985,"AZ",1
"4339",1985,"AR",1
"4340",1985,"CA",0
"4341",1985,"CO",0
"4342",1985,"CT",0
"4343",1985,"DE",0
"4344",1985,"DC",0
"4345",1985,"FL",1
"4346",1985,"GA",1
"4347",1985,"HI",0
"4348",1985,"ID",1
"4349",1985,"IL",0
"4350",1985,"IN",0
"4351",1985,"IA",1
"4352",1985,"KS",1
"4353",1985,"KY",0
"4354",1985,"LA",1
"4355",1985,"ME",0
"4356",1985,"MD",0
"4357",1985,"MA",0
"4358",1985,"MI",0
"4359",1985,"MN",0
"4360",1985,"MS",1
"4361",1985,"MO",0
"4362",1985,"MT",0
"4363",1985,"NE",1
"4364",1985,"NV",1
"4365",1985,"NH",0
"4366",1985,"NJ",0
"4367",1985,"NM",0
"4368",1985,"NY",0
"4369",1985,"NC",1
"4370",1985,"ND",1
"4371",1985,"OH",0
"4372",1985,"OK",0
"4373",1985,"OR",0
"4374",1985,"PA",0
"4375",1985,"RI",0
"4376",1985,"SC",1
"4377",1985,"SD",1
"4378",1985,"TN",1
"4379",1985,"TX",0
"4380",1985,"UT",1
"4381",1985,"VT",0
"4382",1985,"VA",1
"4383",1985,"WA",0
"4384",1985,"WV",0
"4385",1985,"WI",0
"4386",1985,"WY",1
"4387",1986,"AL",1
"4388",1986,"AK",0
"4389",1986,"AZ",1
"4390",1986,"AR",1
"4391",1986,"CA",0
"4392",1986,"CO",0
"4393",1986,"CT",0
"4394",1986,"DE",0
"4395",1986,"DC",0
"4396",1986,"FL",1
"4397",1986,"GA",1
"4398",1986,"HI",0
"4399",1986,"ID",1
"4400",1986,"IL",0
"4401",1986,"IN",0
"4402",1986,"IA",1
"4403",1986,"KS",1
"4404",1986,"KY",0
"4405",1986,"LA",1
"4406",1986,"ME",0
"4407",1986,"MD",0
"4408",1986,"MA",0
"4409",1986,"MI",0
"4410",1986,"MN",0
"4411",1986,"MS",1
"4412",1986,"MO",0
"4413",1986,"MT",0
"4414",1986,"NE",1
"4415",1986,"NV",1
"4416",1986,"NH",0
"4417",1986,"NJ",0
"4418",1986,"NM",0
"4419",1986,"NY",0
"4420",1986,"NC",1
"4421",1986,"ND",1
"4422",1986,"OH",0
"4423",1986,"OK",0
"4424",1986,"OR",0
"4425",1986,"PA",0
"4426",1986,"RI",0
"4427",1986,"SC",1
"4428",1986,"SD",1
"4429",1986,"TN",1
"4430",1986,"TX",0
"4431",1986,"UT",1
"4432",1986,"VT",0
"4433",1986,"VA",1
"4434",1986,"WA",0
"4435",1986,"WV",0
"4436",1986,"WI",0
"4437",1986,"WY",1
"4438",1987,"AL",1
"4439",1987,"AK",0
"4440",1987,"AZ",1
"4441",1987,"AR",1
"4442",1987,"CA",0
"4443",1987,"CO",0
"4444",1987,"CT",0
"4445",1987,"DE",0
"4446",1987,"DC",0
"4447",1987,"FL",1
"4448",1987,"GA",1
"4449",1987,"HI",0
"4450",1987,"ID",1
"4451",1987,"IL",0
"4452",1987,"IN",0
"4453",1987,"IA",1
"4454",1987,"KS",1
"4455",1987,"KY",0
"4456",1987,"LA",1
"4457",1987,"ME",0
"4458",1987,"MD",0
"4459",1987,"MA",0
"4460",1987,"MI",0
"4461",1987,"MN",0
"4462",1987,"MS",1
"4463",1987,"MO",0
"4464",1987,"MT",0
"4465",1987,"NE",1
"4466",1987,"NV",1
"4467",1987,"NH",0
"4468",1987,"NJ",0
"4469",1987,"NM",0
"4470",1987,"NY",0
"4471",1987,"NC",1
"4472",1987,"ND",1
"4473",1987,"OH",0
"4474",1987,"OK",0
"4475",1987,"OR",0
"4476",1987,"PA",0
"4477",1987,"RI",0
"4478",1987,"SC",1
"4479",1987,"SD",1
"4480",1987,"TN",1
"4481",1987,"TX",0
"4482",1987,"UT",1
"4483",1987,"VT",0
"4484",1987,"VA",1
"4485",1987,"WA",0
"4486",1987,"WV",0
"4487",1987,"WI",0
"4488",1987,"WY",1
"4489",1988,"AL",1
"4490",1988,"AK",0
"4491",1988,"AZ",1
"4492",1988,"AR",1
"4493",1988,"CA",0
"4494",1988,"CO",0
"4495",1988,"CT",0
"4496",1988,"DE",0
"4497",1988,"DC",0
"4498",1988,"FL",1
"4499",1988,"GA",1
"4500",1988,"HI",0
"4501",1988,"ID",1
"4502",1988,"IL",0
"4503",1988,"IN",0
"4504",1988,"IA",1
"4505",1988,"KS",1
"4506",1988,"KY",0
"4507",1988,"LA",1
"4508",1988,"ME",0
"4509",1988,"MD",0
"4510",1988,"MA",0
"4511",1988,"MI",0
"4512",1988,"MN",0
"4513",1988,"MS",1
"4514",1988,"MO",0
"4515",1988,"MT",0
"4516",1988,"NE",1
"4517",1988,"NV",1
"4518",1988,"NH",0
"4519",1988,"NJ",0
"4520",1988,"NM",0
"4521",1988,"NY",0
"4522",1988,"NC",1
"4523",1988,"ND",1
"4524",1988,"OH",0
"4525",1988,"OK",0
"4526",1988,"OR",0
"4527",1988,"PA",0
"4528",1988,"RI",0
"4529",1988,"SC",1
"4530",1988,"SD",1
"4531",1988,"TN",1
"4532",1988,"TX",0
"4533",1988,"UT",1
"4534",1988,"VT",0
"4535",1988,"VA",1
"4536",1988,"WA",0
"4537",1988,"WV",0
"4538",1988,"WI",0
"4539",1988,"WY",1
"4540",1989,"AL",1
"4541",1989,"AK",0
"4542",1989,"AZ",1
"4543",1989,"AR",1
"4544",1989,"CA",0
"4545",1989,"CO",0
"4546",1989,"CT",0
"4547",1989,"DE",0
"4548",1989,"DC",0
"4549",1989,"FL",1
"4550",1989,"GA",1
"4551",1989,"HI",0
"4552",1989,"ID",1
"4553",1989,"IL",0
"4554",1989,"IN",0
"4555",1989,"IA",1
"4556",1989,"KS",1
"4557",1989,"KY",0
"4558",1989,"LA",1
"4559",1989,"ME",0
"4560",1989,"MD",0
"4561",1989,"MA",0
"4562",1989,"MI",0
"4563",1989,"MN",0
"4564",1989,"MS",1
"4565",1989,"MO",0
"4566",1989,"MT",0
"4567",1989,"NE",1
"4568",1989,"NV",1
"4569",1989,"NH",0
"4570",1989,"NJ",0
"4571",1989,"NM",0
"4572",1989,"NY",0
"4573",1989,"NC",1
"4574",1989,"ND",1
"4575",1989,"OH",0
"4576",1989,"OK",0
"4577",1989,"OR",0
"4578",1989,"PA",0
"4579",1989,"RI",0
"4580",1989,"SC",1
"4581",1989,"SD",1
"4582",1989,"TN",1
"4583",1989,"TX",0
"4584",1989,"UT",1
"4585",1989,"VT",0
"4586",1989,"VA",1
"4587",1989,"WA",0
"4588",1989,"WV",0
"4589",1989,"WI",0
"4590",1989,"WY",1
"4591",1990,"AL",1
"4592",1990,"AK",0
"4593",1990,"AZ",1
"4594",1990,"AR",1
"4595",1990,"CA",0
"4596",1990,"CO",0
"4597",1990,"CT",0
"4598",1990,"DE",0
"4599",1990,"DC",0
"4600",1990,"FL",1
"4601",1990,"GA",1
"4602",1990,"HI",0
"4603",1990,"ID",1
"4604",1990,"IL",0
"4605",1990,"IN",0
"4606",1990,"IA",1
"4607",1990,"KS",1
"4608",1990,"KY",0
"4609",1990,"LA",1
"4610",1990,"ME",0
"4611",1990,"MD",0
"4612",1990,"MA",0
"4613",1990,"MI",0
"4614",1990,"MN",0
"4615",1990,"MS",1
"4616",1990,"MO",0
"4617",1990,"MT",0
"4618",1990,"NE",1
"4619",1990,"NV",1
"4620",1990,"NH",0
"4621",1990,"NJ",0
"4622",1990,"NM",0
"4623",1990,"NY",0
"4624",1990,"NC",1
"4625",1990,"ND",1
"4626",1990,"OH",0
"4627",1990,"OK",0
"4628",1990,"OR",0
"4629",1990,"PA",0
"4630",1990,"RI",0
"4631",1990,"SC",1
"4632",1990,"SD",1
"4633",1990,"TN",1
"4634",1990,"TX",0
"4635",1990,"UT",1
"4636",1990,"VT",0
"4637",1990,"VA",1
"4638",1990,"WA",0
"4639",1990,"WV",0
"4640",1990,"WI",0
"4641",1990,"WY",1
"4642",1991,"AL",1
"4643",1991,"AK",0
"4644",1991,"AZ",1
"4645",1991,"AR",1
"4646",1991,"CA",0
"4647",1991,"CO",0
"4648",1991,"CT",0
"4649",1991,"DE",0
"4650",1991,"DC",0
"4651",1991,"FL",1
"4652",1991,"GA",1
"4653",1991,"HI",0
"4654",1991,"ID",1
"4655",1991,"IL",0
"4656",1991,"IN",0
"4657",1991,"IA",1
"4658",1991,"KS",1
"4659",1991,"KY",0
"4660",1991,"LA",1
"4661",1991,"ME",0
"4662",1991,"MD",0
"4663",1991,"MA",0
"4664",1991,"MI",0
"4665",1991,"MN",0
"4666",1991,"MS",1
"4667",1991,"MO",0
"4668",1991,"MT",0
"4669",1991,"NE",1
"4670",1991,"NV",1
"4671",1991,"NH",0
"4672",1991,"NJ",0
"4673",1991,"NM",0
"4674",1991,"NY",0
"4675",1991,"NC",1
"4676",1991,"ND",1
"4677",1991,"OH",0
"4678",1991,"OK",0
"4679",1991,"OR",0
"4680",1991,"PA",0
"4681",1991,"RI",0
"4682",1991,"SC",1
"4683",1991,"SD",1
"4684",1991,"TN",1
"4685",1991,"TX",0
"4686",1991,"UT",1
"4687",1991,"VT",0
"4688",1991,"VA",1
"4689",1991,"WA",0
"4690",1991,"WV",0
"4691",1991,"WI",0
"4692",1991,"WY",1
"4693",1992,"AL",1
"4694",1992,"AK",0
"4695",1992,"AZ",1
"4696",1992,"AR",1
"4697",1992,"CA",0
"4698",1992,"CO",0
"4699",1992,"CT",0
"4700",1992,"DE",0
"4701",1992,"DC",0
"4702",1992,"FL",1
"4703",1992,"GA",1
"4704",1992,"HI",0
"4705",1992,"ID",1
"4706",1992,"IL",0
"4707",1992,"IN",0
"4708",1992,"IA",1
"4709",1992,"KS",1
"4710",1992,"KY",0
"4711",1992,"LA",1
"4712",1992,"ME",0
"4713",1992,"MD",0
"4714",1992,"MA",0
"4715",1992,"MI",0
"4716",1992,"MN",0
"4717",1992,"MS",1
"4718",1992,"MO",0
"4719",1992,"MT",0
"4720",1992,"NE",1
"4721",1992,"NV",1
"4722",1992,"NH",0
"4723",1992,"NJ",0
"4724",1992,"NM",0
"4725",1992,"NY",0
"4726",1992,"NC",1
"4727",1992,"ND",1
"4728",1992,"OH",0
"4729",1992,"OK",0
"4730",1992,"OR",0
"4731",1992,"PA",0
"4732",1992,"RI",0
"4733",1992,"SC",1
"4734",1992,"SD",1
"4735",1992,"TN",1
"4736",1992,"TX",0
"4737",1992,"UT",1
"4738",1992,"VT",0
"4739",1992,"VA",1
"4740",1992,"WA",0
"4741",1992,"WV",0
"4742",1992,"WI",0
"4743",1992,"WY",1
"4744",1993,"AL",1
"4745",1993,"AK",0
"4746",1993,"AZ",1
"4747",1993,"AR",1
"4748",1993,"CA",0
"4749",1993,"CO",0
"4750",1993,"CT",0
"4751",1993,"DE",0
"4752",1993,"DC",0
"4753",1993,"FL",1
"4754",1993,"GA",1
"4755",1993,"HI",0
"4756",1993,"ID",1
"4757",1993,"IL",0
"4758",1993,"IN",0
"4759",1993,"IA",1
"4760",1993,"KS",1
"4761",1993,"KY",0
"4762",1993,"LA",1
"4763",1993,"ME",0
"4764",1993,"MD",0
"4765",1993,"MA",0
"4766",1993,"MI",0
"4767",1993,"MN",0
"4768",1993,"MS",1
"4769",1993,"MO",0
"4770",1993,"MT",0
"4771",1993,"NE",1
"4772",1993,"NV",1
"4773",1993,"NH",0
"4774",1993,"NJ",0
"4775",1993,"NM",0
"4776",1993,"NY",0
"4777",1993,"NC",1
"4778",1993,"ND",1
"4779",1993,"OH",0
"4780",1993,"OK",0
"4781",1993,"OR",0
"4782",1993,"PA",0
"4783",1993,"RI",0
"4784",1993,"SC",1
"4785",1993,"SD",1
"4786",1993,"TN",1
"4787",1993,"TX",1
"4788",1993,"UT",1
"4789",1993,"VT",0
"4790",1993,"VA",1
"4791",1993,"WA",0
"4792",1993,"WV",0
"4793",1993,"WI",0
"4794",1993,"WY",1
"4795",1994,"AL",1
"4796",1994,"AK",0
"4797",1994,"AZ",1
"4798",1994,"AR",1
"4799",1994,"CA",0
"4800",1994,"CO",0
"4801",1994,"CT",0
"4802",1994,"DE",0
"4803",1994,"DC",0
"4804",1994,"FL",1
"4805",1994,"GA",1
"4806",1994,"HI",0
"4807",1994,"ID",1
"4808",1994,"IL",0
"4809",1994,"IN",0
"4810",1994,"IA",1
"4811",1994,"KS",1
"4812",1994,"KY",0
"4813",1994,"LA",1
"4814",1994,"ME",0
"4815",1994,"MD",0
"4816",1994,"MA",0
"4817",1994,"MI",0
"4818",1994,"MN",0
"4819",1994,"MS",1
"4820",1994,"MO",0
"4821",1994,"MT",0
"4822",1994,"NE",1
"4823",1994,"NV",1
"4824",1994,"NH",0
"4825",1994,"NJ",0
"4826",1994,"NM",0
"4827",1994,"NY",0
"4828",1994,"NC",1
"4829",1994,"ND",1
"4830",1994,"OH",0
"4831",1994,"OK",0
"4832",1994,"OR",0
"4833",1994,"PA",0
"4834",1994,"RI",0
"4835",1994,"SC",1
"4836",1994,"SD",1
"4837",1994,"TN",1
"4838",1994,"TX",1
"4839",1994,"UT",1
"4840",1994,"VT",0
"4841",1994,"VA",1
"4842",1994,"WA",0
"4843",1994,"WV",0
"4844",1994,"WI",0
"4845",1994,"WY",1
"4846",1995,"AL",1
"4847",1995,"AK",0
"4848",1995,"AZ",1
"4849",1995,"AR",1
"4850",1995,"CA",0
"4851",1995,"CO",0
"4852",1995,"CT",0
"4853",1995,"DE",0
"4854",1995,"DC",0
"4855",1995,"FL",1
"4856",1995,"GA",1
"4857",1995,"HI",0
"4858",1995,"ID",1
"4859",1995,"IL",0
"4860",1995,"IN",0
"4861",1995,"IA",1
"4862",1995,"KS",1
"4863",1995,"KY",0
"4864",1995,"LA",1
"4865",1995,"ME",0
"4866",1995,"MD",0
"4867",1995,"MA",0
"4868",1995,"MI",0
"4869",1995,"MN",0
"4870",1995,"MS",1
"4871",1995,"MO",0
"4872",1995,"MT",0
"4873",1995,"NE",1
"4874",1995,"NV",1
"4875",1995,"NH",0
"4876",1995,"NJ",0
"4877",1995,"NM",0
"4878",1995,"NY",0
"4879",1995,"NC",1
"4880",1995,"ND",1
"4881",1995,"OH",0
"4882",1995,"OK",0
"4883",1995,"OR",0
"4884",1995,"PA",0
"4885",1995,"RI",0
"4886",1995,"SC",1
"4887",1995,"SD",1
"4888",1995,"TN",1
"4889",1995,"TX",1
"4890",1995,"UT",1
"4891",1995,"VT",0
"4892",1995,"VA",1
"4893",1995,"WA",0
"4894",1995,"WV",0
"4895",1995,"WI",0
"4896",1995,"WY",1
"4897",1996,"AL",1
"4898",1996,"AK",0
"4899",1996,"AZ",1
"4900",1996,"AR",1
"4901",1996,"CA",0
"4902",1996,"CO",0
"4903",1996,"CT",0
"4904",1996,"DE",0
"4905",1996,"DC",0
"4906",1996,"FL",1
"4907",1996,"GA",1
"4908",1996,"HI",0
"4909",1996,"ID",1
"4910",1996,"IL",0
"4911",1996,"IN",0
"4912",1996,"IA",1
"4913",1996,"KS",1
"4914",1996,"KY",0
"4915",1996,"LA",1
"4916",1996,"ME",0
"4917",1996,"MD",0
"4918",1996,"MA",0
"4919",1996,"MI",0
"4920",1996,"MN",0
"4921",1996,"MS",1
"4922",1996,"MO",0
"4923",1996,"MT",0
"4924",1996,"NE",1
"4925",1996,"NV",1
"4926",1996,"NH",0
"4927",1996,"NJ",0
"4928",1996,"NM",0
"4929",1996,"NY",0
"4930",1996,"NC",1
"4931",1996,"ND",1
"4932",1996,"OH",0
"4933",1996,"OK",0
"4934",1996,"OR",0
"4935",1996,"PA",0
"4936",1996,"RI",0
"4937",1996,"SC",1
"4938",1996,"SD",1
"4939",1996,"TN",1
"4940",1996,"TX",1
"4941",1996,"UT",1
"4942",1996,"VT",0
"4943",1996,"VA",1
"4944",1996,"WA",0
"4945",1996,"WV",0
"4946",1996,"WI",0
"4947",1996,"WY",1
"4948",1997,"AL",1
"4949",1997,"AK",0
"4950",1997,"AZ",1
"4951",1997,"AR",1
"4952",1997,"CA",0
